name,address,location,adname,type,shopinfo,lng,lat,is_chain
CoCo都可(乍浦路店),乍浦路331号(近海宁路),"121.486864,31.250026",虹口区,餐饮服务;冷饮店;冷饮店,0,121.486864,31.250026,False
胜利咖啡,北海宁路与乍浦路交叉口北20米,"121.486879,31.251467",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.486879,31.251467,False
luckin coffee 瑞幸咖啡(上海外滩郁锦香新亚酒店店),四川北路与天潼路交叉口西北20米,"121.485441,31.245310",虹口区,餐饮服务;休闲餐饮场所;休闲餐饮场所,0,121.485441,31.24531,True
星巴克(东宝兴路店),东宝兴路777号宏慧新里1层1017F01002单元,"121.475031,31.262979",虹口区,餐饮服务;咖啡厅;星巴克咖啡,1,121.475031,31.262979,True
nowwa挪瓦咖啡(虹晋大厦店),武昌路396号虹晋大厦A座,"121.486647,31.247163",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.486647,31.247163,False
麦当劳(上海金融街中心一期1FS店),中兴路1509号上海金融街中心一期1FS F1层,"121.458351,31.253145",静安区,餐饮服务;快餐厅;麦当劳,0,121.458351,31.253145,False
食光驿站(邮政大楼咖啡),北苏州路250号2层(天潼路地铁站3号口步行340米),"121.485521,31.244548",虹口区,餐饮服务;餐饮相关场所;餐饮相关,0,121.485521,31.244548,False
麦当劳(上海星荟中心店),天潼路328号一层L105-1、L105-2号商铺,"121.486592,31.246482",虹口区,餐饮服务;快餐厅;麦当劳,0,121.486592,31.246482,False
瑞幸咖啡(宏慧新里店),东宝兴路777号宏慧新里商场一层113-2室,"121.475683,31.263261",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.475683,31.263261,True
Manner Coffee(上海星荟中心店),上海星荟中心,"121.486747,31.246495",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.486747,31.246495,True
Wagas沃歌斯(上海星荟中心店),天潼路328号商场楼地上一层L106铺位,"121.486610,31.246141",虹口区,餐饮服务;中餐厅;中餐厅,0,121.48661,31.246141,False
库迪咖啡(星荟中心店),天潼路328号星荟中心LG116-117(地下美食广场内),"121.486589,31.245939",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.486589,31.245939,False
星巴克(上海星荟中心店),天潼路328号L108(天潼路地铁站3号口步行460米),"121.486584,31.245915",虹口区,餐饮服务;咖啡厅;星巴克咖啡,0,121.486584,31.245915,True
汭flower coffee bar(瑞泰里店),北苏州路234号(天潼路地铁站3口步行380米),"121.485916,31.244582",虹口区,餐饮服务;咖啡厅;咖啡厅,1,121.485916,31.244582,False
M Stand(上海星荟中心店),天潼路328号星荟中心LG109,"121.486875,31.246125",虹口区,餐饮服务;中餐厅;中餐厅,1,121.486875,31.246125,True
星咖咖啡提货店(宏慧新里-凯车航),东宝兴路777号宏慧·新里B1层,"121.475597,31.263557",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.475597,31.263557,False
MannaTea&Coffee咖啡(华隆大厦C座店),华隆大厦C座(南京东路地铁站6号口步行380米),"121.483954,31.241975",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.483954,31.241975,False
CONTENT U COFFEE(四川北路店),四川北路1800号一楼G室,"121.483607,31.259973",虹口区,餐饮服务;咖啡厅;咖啡厅,1,121.483607,31.259973,False
青云咖啡,恒业路300号,"121.474426,31.266546",虹口区,餐饮服务;咖啡厅;咖啡厅,1,121.474426,31.266546,False
OK'LAO CAFE(青云书局店),西横浜路与恒业路交叉口东南40米,"121.474776,31.266502",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.474776,31.266502,False
掌尚咖啡(虹口店),德必运动Loft国际体育产业园6街区D座101室,"121.473225,31.270375",虹口区,餐饮服务;咖啡厅;咖啡厅,1,121.473225,31.270375,False
TX·COFFEE(金虹花苑店),宝山路888弄之1-12号虹祺花苑,"121.478106,31.264792",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.478106,31.264792,False
MO+荒漠花园店(花园路店),花园路128号运动LOFT六街区A座,"121.472779,31.270563",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.472779,31.270563,False
神遇咖啡,花园路128号1街区,"121.472975,31.270975",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.472975,31.270975,False
星巴克沿街取餐点(虹口运动loft店),花园城3(西北门),"121.473326,31.271277",虹口区,餐饮服务;餐饮相关场所;餐饮相关,1,121.473326,31.271277,True
星巴克(虹口运动loft店),同心路723号11幢102室,"121.473415,31.271302",虹口区,餐饮服务;咖啡厅;星巴克咖啡,1,121.473415,31.271302,True
Q咖,西江湾路230号B栋1层,"121.478155,31.268862",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.478155,31.268862,False
瑞幸咖啡(嘉和国际大厦店),花园路50号嘉和国际大厦一层103室,"121.477602,31.269969",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.477602,31.269969,True
瑞幸咖啡(绿地创客店),东江湾路167号绿地创客底商,"121.479758,31.266896",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.479758,31.266896,True
瑞幸咖啡(花园坊产业园店),中山北一路121号花园坊产业园A2栋一层1024室,"121.475634,31.271655",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.475634,31.271655,True
Peet'sCoffee皮爷咖啡(凯德龙之梦虹口店),西江湾路388号凯德龙之梦A座01层19号(特斯拉对面),"121.478007,31.270514",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.478007,31.270514,False
星期五Friday(东江湾路店),东江湾路170号(虹口足球场地铁站6号口步行380米),"121.480289,31.266664",虹口区,餐饮服务;咖啡厅;咖啡厅|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,0,121.480289,31.266664,False
Manner Coffee(凯德龙之梦A座店),花园路32号,"121.478433,31.270270",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.478433,31.27027,True
蜜雪冰城(虹口足球场店),花园路6号(虹口足球场地铁站7号口步行80米),"121.479380,31.269331",虹口区,餐饮服务;冷饮店;冷饮店,0,121.47938,31.269331,False
LELECHA乐乐茶(上海虹口凯德龙之梦店),西江湾路388号凯德虹口商业中心B座B2层k42号,"121.477561,31.271101",虹口区,餐饮服务;冷饮店;冷饮店,0,121.477561,31.271101,False
CoCo都可(虹口龙之梦店),西江湾路388号B2层K02K03号,"121.478232,31.270685",虹口区,餐饮服务;冷饮店;冷饮店,0,121.478232,31.270685,False
越南中原传奇咖啡(虹口龙之梦店),西江湾路388号凯德虹口商业中心B2层K59号,"121.477950,31.270926",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.47795,31.270926,False
瑞幸咖啡(凯德虹口龙之梦店),西江湾路388号负二层01B号(虹口足球场地铁站出入口旁),"121.478545,31.270537",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.478545,31.270537,True
星巴克(虹口龙之梦办公楼店),西江湾路388号办公楼01层大厅,"121.478786,31.270384",虹口区,餐饮服务;咖啡厅;星巴克咖啡,1,121.478786,31.270384,True
M Stand(凯德虹口商业中心B座店),西江湾路388号凯德龙之梦B座1楼01-铺(商场北1门),"121.477695,31.271352",虹口区,餐饮服务;咖啡厅;咖啡厅|餐饮服务;中餐厅;中餐厅,1,121.477695,31.271352,True
星巴克(虹口龙之梦办公楼店),西江湾路388号凯德龙之梦a座1楼,"121.478257,31.271103",虹口区,餐饮服务;咖啡厅;星巴克咖啡,0,121.478257,31.271103,True
Bonzest板札咖啡(虹口足球场店),花园路177号,"121.473809,31.272954",虹口区,餐饮服务;餐饮相关场所;餐饮相关,0,121.473809,31.272954,False
星巴克沿街取餐点(虹口龙之梦办公楼店),同煌路26号,"121.478405,31.271170",虹口区,餐饮服务;餐饮相关场所;餐饮相关,1,121.478405,31.27117,True
M平方COFFEE(虹口花园路店),花园路171号A7座M平方COFFEE,"121.475343,31.273041",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.475343,31.273041,False
luckin coffee 瑞幸咖啡(虹口足球场店),东江湾路轨道交通3号线虹口足球场站美食城3楼,"121.479968,31.270200",虹口区,餐饮服务;休闲餐饮场所;休闲餐饮场所,0,121.479968,31.2702,True
公啡咖啡(四川北路商业街店),多伦路251号,"121.481504,31.264310",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.481504,31.26431,False
Kaveh Kanes凯恩花园(虹口足球场店),东江湾路444号虹口足球场湖畔小白楼玻璃房(靠近游乐场),"121.481266,31.269408",虹口区,餐饮服务;餐饮相关场所;餐饮相关,0,121.481266,31.269408,False
小林house足球咖啡吧(虹口足球场店),"东江湾路444号虹口足球场1号大扶梯2层22号看台(靠近花园路,近3号轻轨2号出口对面(龙之梦三楼天桥对面))","121.480184,31.271153",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.480184,31.271153,False
CoCo都可(鲁迅公园店),四川北路2370号(虹口足球场地铁站6号口步行230米),"121.482199,31.268599",虹口区,餐饮服务;冷饮店;冷饮店,0,121.482199,31.268599,False
星巴克(甜爱路店),四川北路2258号(鲁迅公园对面),"121.482804,31.268041",虹口区,餐饮服务;咖啡厅;星巴克咖啡,1,121.482804,31.268041,True
火山咖啡(晶钻博华店),甜爱支路33号1层丙单元,"121.482887,31.268025",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.482887,31.268025,False
蜜雪冰城(川北商务楼店),四川北路2055号,"121.483167,31.264667",虹口区,餐饮服务;冷饮店;冷饮店,1,121.483167,31.264667,False
X-VergeBar,多伦路52号,"121.482525,31.262175",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.482525,31.262175,False
石藤咖啡(内山店),四川北路山阴路囗,"121.483556,31.264808",虹口区,餐饮服务;餐饮相关场所;餐饮相关,0,121.483556,31.264808,False
瑞幸咖啡(甜爱坊店),甜爱支路24号-50号甜爱坊一层103甲室,"121.483748,31.268296",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.483748,31.268296,True
HIKARI横竖咖啡,TIANAIPLAZA(虹口足球场地铁站6号口步行390米),"121.483802,31.268316",虹口区,餐饮服务;餐饮相关场所;餐饮相关,0,121.483802,31.268316,False
瑞幸咖啡(四川北路二店),四川北路1969号底商,"121.483882,31.263174",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.483882,31.263174,True
Tims咖啡(虹口宝华商业广场),四川北路与溧阳路交叉口东北60米宝华商业广场(四川北路商业街店)L1层,"121.484186,31.263989",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.484186,31.263989,True
W CAFE,甜爱路137号(虹口足球场地铁站6号口步行430米),"121.484115,31.268014",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.484115,31.268014,False
SilMiCore Cafe&Bar,四川北路1885号多伦生活广场F2层,"121.483494,31.261535",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.483494,31.261535,False
Negozio Nero黑店,溧阳路1371号,"121.485067,31.263675",虹口区,餐饮服务;咖啡厅;咖啡厅,1,121.485067,31.263675,False
瑞幸咖啡,上海市广中学校西北门东北60米,"121.475349,31.276737",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.475349,31.276737,True
luckincoffee,水电路与广中路交叉口南80米,"121.475357,31.276942",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.475357,31.276942,False
E8咖啡(吉联大厦店),广中路168号吉联大厦F2层,"121.475690,31.276977",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.47569,31.276977,False
梦工坊咖啡吧(虹口店),虹口足球场西江湾路712号,"121.480457,31.276249",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.480457,31.276249,False
星巴克(上海大连西路店),大连西路556号,"121.482315,31.275247",虹口区,餐饮服务;咖啡厅;星巴克咖啡,0,121.482315,31.275247,True
库迪咖啡(近铁虹口金融产业园店)(暂停营业),中山北一路9号,"121.473770,31.268757",虹口区,餐饮服务;餐饮相关场所;餐饮相关,0,121.47377,31.268757,False
肯悦咖啡东江湾店(暂停营业),东江湾路444号5号门小白楼101室一层,"121.480056,31.270267",虹口区,餐饮服务;咖啡厅;咖啡厅,1,121.480056,31.270267,False
麦当劳(闸北公园店),洛川东路508号(延长路地铁站2号口步行440米),"121.458439,31.268219",静安区,餐饮服务;快餐厅;麦当劳,0,121.458439,31.268219,False
沪上阿姨·精选茶饮(上海欧阳路店),欧阳路196号26号楼1层24室,"121.487885,31.266484",虹口区,餐饮服务;冷饮店;冷饮店|公司企业;公司;公司,0,121.487885,31.266484,False
沪咖·鲜果咖啡(欧阳路店),欧阳路196号26号楼1层24室,"121.487899,31.266464",虹口区,餐饮服务;甜品店;甜品店,0,121.487899,31.266464,False
瑞幸咖啡(法兰桥创意园店),欧阳路196号法兰桥创意园10号楼一层大堂,"121.487908,31.266942",虹口区,餐饮服务;咖啡厅;咖啡厅,0,121.487908,31.266942,True
Tims咖啡(世和酒店店),西藏南路1558弄2号101-2室,"121.488604,31.203215",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.488604,31.203215,True
瑞幸咖啡,西藏南路1558弄1-6号上海人家永厦大楼,"121.488305,31.203125",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.488305,31.203125,True
瑞幸咖啡(上海瞿溪路店),瞿溪路309-1号(西藏南路地铁站5号口步行400米),"121.490948,31.204594",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.490948,31.204594,True
星巴克(睿园店),斜土东路90号1-2楼,"121.490231,31.208322",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.490231,31.208322,True
Creeper Coffee(西藏南路店),西藏南路1170号(陆家浜路地铁站2号口步行190米),"121.486634,31.209781",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.486634,31.209781,False
沪咖·鲜果咖啡(LAB店),西藏南路177号一层西部二层及室外楼,"121.489555,31.201967",黄浦区,餐饮服务;冷饮店;冷饮店,0,121.489555,31.201967,False
瑞幸咖啡(上海大同中学店),南车站路364号,"121.492903,31.206047",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.492903,31.206047,True
星巴克(黄浦新苑店),西藏南路1130号(陆家浜路地铁站3号口步行70米),"121.486166,31.210770",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.486166,31.21077,True
瑞幸咖啡(新邻生活广场店),陆家浜路1100号新邻生活广场站商场1层01室,"121.486714,31.210937",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.486714,31.210937,True
Manner Coffee(上海世博园店),西藏南路与中山南路交叉口东120米,"121.490989,31.201131",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.490989,31.201131,True
HOHI烣翼coffee&flower(璟湾店),西藏南路1699弄1幢25号105室1层,"121.490893,31.201044",黄浦区,购物服务;购物相关场所;购物相关场所,1,121.490893,31.201044,False
LAVAZZA拉瓦萨咖啡(上海世博滨江大厦店),中山南路1799号,"121.493144,31.202751",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.493144,31.202751,True
星巴克咖啡(上海西藏南路城方社区店),西藏南路1663号1层、1699弄25号101室1层、1699弄25号102室,"121.490671,31.200804",黄浦区,餐饮服务;甜品店;甜品店,0,121.490671,31.200804,True
Manner Coffee(新邻生活站商场店),陆家浜路1100号新邻生活站商场F1层,"121.487227,31.211532",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.487227,31.211532,True
库迪咖啡(新邻生活站店),陆家浜路1100号新邻生活站商场B2层F-44号,"121.487079,31.211548",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.487079,31.211548,False
CoCo都可(新邻生活广场店),陆家浜路1100号新邻生活站B2层B2F-35室,"121.487250,31.211585",黄浦区,餐饮服务;甜品店;甜品店,0,121.48725,31.211585,False
瑞幸咖啡,精文苑北2门旁(西藏南路地铁站2号口步行330米),"121.492818,31.201975",黄浦区,餐饮服务;休闲餐饮场所;休闲餐饮场所,0,121.492818,31.201975,True
CUI咖啡,国货路333弄1-12号海洲国际华园,"121.493455,31.209278",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.493455,31.209278,False
星巴克臻选(南车站路店),南车站路600弄20号世博甲F栋,"121.493992,31.202773",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.493992,31.202773,True
蜜雪冰城(陆家浜大楼店),陆家浜路1221弄1号陆家浜大楼,"121.485739,31.212008",黄浦区,餐饮服务;冷饮店;冷饮店,0,121.485739,31.212008,False
斑寅咖啡(海洲国际华园店),国货路333弄1-12号海洲国际华园,"121.493668,31.209801",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.493668,31.209801,False
Manner Coffee(佰舍滨江店),中山南一路428号,"121.485101,31.199454",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.485101,31.199454,True
库迪咖啡(黄浦大兴街店),大兴街18号联寓公寓1层大堂内,"121.488418,31.213566",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.488418,31.213566,False
林林咖啡屋,大林路11号(陆家浜路地铁站1号口步行240米),"121.487938,31.213995",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.487938,31.213995,False
瑞幸咖啡(上海市第二人民医院东门店),海潮新村普育东路101弄(南浦大桥地铁站2号口步行340米),"121.496212,31.209577",黄浦区,餐饮服务;休闲餐饮场所;休闲餐饮场所,0,121.496212,31.209577,True
印象咖啡(惠德公寓店),黄家阙路155号(陆家浜路地铁站1号口步行310米),"121.488736,31.214393",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.488736,31.214393,False
